dept_name;state;notFound;notMatched
Hazard Police Department;KY;False;False
Corona Police Department;CA;False;False
Gervais Police Department;OR;False;False
St. Francis Marshal's Office;AR;False;False
Oklahoma Department of Corrections;OK;False;False
Waynesboro Borough Police Department;PA;False;False
Taylor County Coroner's Office;KY;False;False
Pecos Police Department;TX;False;False
Culberson County Sheriff's Department;TX;False;False
Pontotoc County Sheriff's Office;OK;False;False
Humboldt Police Department;TN;False;False
Carthage Police Department;IL;False;False
Nashwauk Police Department;MN;False;False
Harris County Convict Camp;TX;False;False
Rocklin Police Department;CA;False;False
Belmont Police Department;MA;False;False
Dania Police Department;FL;False;False
Howard County Sheriff's Office;MO;False;False
Broxton Police Department;GA;False;False
Floyd County Sheriff's Office;KY;False;False
East Cleveland Police Department;OH;False;False
Sylacauga Police Department;AL;False;False
Stanly County Sheriff's Office;NC;False;False
Princeton Police Department;MO;False;False
Falco Marshal's Office;AL;False;False
Sheridan County Sheriff's Department;WY;False;False
Salem Police Department;IN;False;False
El Campo Police Department;TX;False;False
Gregg County Constable's Office - Precinct 4;TX;False;False
Berea Police Department;KY;False;False
Kiel Police Department;WI;False;False
Humphreys County Sheriff's Office;TN;False;False
Clay County Sheriff's Office;NE;False;False
Glasgow Police Department;KY;False;False
Doylestown Borough Police Department;PA;False;False
Utah Division of Wildlife Resources;UT;False;False
East Chicago Police Department;IN;False;False
Newport Police Department;TN;False;False
Spartanburg County Detention Facility;SC;False;False
Mitchell County Sheriff's Office;GA;False;False
Burbank Police Department;CA;False;False
Shelley Police Department;ID;False;False
Webster County Sheriff's Office;MO;False;False
Dothan Police Department;AL;False;False
Upton Police Department;KY;False;False
Pryor Police Department;OK;False;False
Oregon Game Commission;OR;False;False
Live Oak County Sheriff's Department;TX;False;False
San Fernando Police Department;CA;False;False
Kanawha County Constable's Office - Eskdale District;WV;False;False
Nolan County Sheriff's Department;TX;False;False
Glendale Police Department;CA;False;False
Lassen County Sheriff's Department;CA;False;False
Sellersburg Police Department;IN;False;False
Fayette County Sheriff's Department;TN;False;False
Palisades Interstate Park Police Department - New Jersey Section;NJ;False;False
Linton Police Department;IN;False;False
Graves County Constable's Office;KY;False;False
Gibson County Sheriff's Office;TN;False;False
Lincoln Park District Police Department;IL;False;False
Pleasant Hill Police Department;MO;False;False
Wichita Police Department;KS;False;False
Marion County Constable's Office;WV;False;False
Rock Springs Police Department;WY;False;False
Elmira Police Department;NY;False;False
Ronceverte Police Department;WV;False;False
Lampasas County Constable's Office - Precinct 3;TX;False;False
Weymouth Police Department;MA;False;False
Harris County Constable's Office - Precinct 7;TX;False;False
Wirt County Sheriff's Office;WV;False;False
Belleville Police Department;IL;False;False
Gassaway Police Department;WV;False;False
Pomona Police Department;CA;False;False
Dewey Police Department;OK;False;False
Briscoe County Sheriff's Office;TX;False;False
Butler County Sheriff's Department;MO;False;False
Mineral County Sheriff's Office;MT;False;False
St. Lucie County Sheriff's Office;FL;False;False
St. Louis and San Francisco Railroad Police Department;RR;False;False
Miami Police Department;FL;False;False
DuPont Police Department;VA;False;False
Dickson City Police Department;PA;False;False
Brooksville Police Department;KY;False;False
Fairfield County Sheriff's Department;SC;False;False
Jamestown Police Department;NY;False;False
Tracy Police Department;CA;False;False
Loveland Police Department;CO;False;False
Lake Forest Police Department;IL;False;False
Mississippi County Sheriff's Office;AR;False;False
Great Northern Railway Police Department;RR;False;False
Milwaukee County Sheriff's Office;WI;False;False
Point Arena Marshal's Office;CA;False;False
Hopkins County Sheriff's Office;TX;False;False
Mills County Sheriff's Office;IA;False;False
Gretna Police Department;LA;False;False
Fulton County Sheriff's Office;KY;False;False
North Carolina Department of Public Safety - Division of Prisons;NC;False;False
Port Tampa Police Department;FL;False;False
Prince Edward County Sheriff's Office;VA;False;False
Warren Police Department;PA;False;False
Duquesne Police Department;PA;False;False
Carrington Police Department;ND;False;False
Altoona Police Department;PA;False;False
Louisville Police Department;CO;False;False
Houston County Sheriff's Office;AL;False;False
West Park District Police Department;IL;False;False
Colquitt Police Department;GA;False;False
Eureka Police Department;UT;False;False
Perry Police Department;OK;False;False
McKeesport Police Department;PA;False;False
Portland Police Department;ME;False;False
Bloomfield Police Department;NJ;False;False
Gibson County Constable's Office;TN;False;False
Lee County Sheriff's Office;GA;False;False
Adair County Sheriff's Office;OK;False;False
New York City Board of Water Supply Police;NY;False;False
Hampden County Sheriff's Department;MA;False;False
Barron County Sheriff's Department;WI;False;False
Floyd County Sheriff's Office;IA;False;False
Halifax County Sheriff's Office;NC;False;False
Selah Police Department;WA;False;False
Lebanon Police Department;TN;False;False
Marion Police Department;KS;False;False
Monterey Police Department;TN;False;False
O'Fallon Police Department;IL;False;False
St. Charles County Sheriff's Department;MO;False;False
Hamilton County Sheriff's Office;FL;False;False
Amherst Police Department;OH;False;False
Chickasaw County Sheriff's Department;IA;False;False
Medina City Police Department;OH;False;False
Winn Parish Sheriff's Office;LA;False;False
Midlothian Police Department;TX;False;False
Laramie County Sheriff's Department;WY;False;False
Elbert County Sheriff's Office;GA;False;False
Toledo, St. Louis and Western Railroad Police Department;RR;False;False
Massillon Police Department;OH;False;False
Kanawha County Sheriff's Department;WV;False;False
Oak Park Police Department;IL;False;False
Norwalk Police Department;OH;False;False
St. Louis County Sheriff's Office;MN;False;False
Hamilton Police Department;OH;False;False
Rosedale Police Depatment;KS;False;False
St. Landry Parish Sheriff's Office;LA;False;False
Camden County Sheriff's Office;NJ;False;False
Morton County Sheriff's Office;KS;False;False
Andover Police Department;SD;False;False
Comal County Sheriff's Office;TX;False;False
Drumright Police Department;OK;False;False
Houston Borough Police Department;PA;False;False
Letcher County Constable's Office;KY;False;False
Shaker Heights Police Department;OH;False;False
Proctorville Police Department;OH;False;False
Hoxbar Marshal's Office;OK;False;False
Carroll County Sheriff's Office;KY;False;False
Milford Police Department;MA;False;False
Hartford Police Department;AL;False;False
Colton Police Department;CA;False;False
Nowata County Sheriff's Office;OK;False;False
Richland County Fair;WI;False;False
Fort Morgan Police Department;CO;False;False
Spencer County Sheriff's Department;KY;False;False
South Park District Police Department;IL;False;False
East Hartford Police Department;CT;False;False
Kenmore Police Department;OH;False;False
Missouri-Kansas-Texas Railroad Police Department;RR;False;False
Osseo Police Department;MN;False;False
Kingsburg Police Department;CA;False;False
North Platte Police Department;NE;False;False
Vicksburg Police Department;MS;False;False
Snohomish County Sheriff's Office;WA;False;False
Tarrant County Constable's Office - Precinct 8;TX;False;False
Cumberland County Sheriff's Office;NC;False;False
Harrison County Constable's Office - Precinct 3;TX;False;False
Vermillion County Sheriff's Office;IN;False;False
Kansas Department of Wildlife and Parks Law Enforcement Division;KS;False;False
Murray Police Department;KY;False;False
Knox County Sheriff's Department;TX;False;False
Poughkeepsie City Police Department;NY;False;False
Delaware Marshal's Office;OK;False;False
Covington Police Department;OH;False;False
Norwood Police Department;NC;False;False
McCurtain County Sheriff's Office;OK;False;False
Davenport Police Department;IA;False;False
Denver and Rio Grande Western Railroad Police Department;RR;False;False
Salina Police Department;KS;False;False
Pike County Sheriff's Department;KY;False;False
Troup County Sheriff's Office;GA;False;False
Tarboro Police Department;NC;False;False
Weeksbury Police Department;KY;False;False
Wingate Police Department;NC;False;False
Nueces County Constable's Office - Precinct 1;TX;False;False
Lincoln Police Department;NE;False;False
Killeen Police Department;TX;False;False
Henry County Sheriff's Office;OH;False;False
Boone County Sheriff's Office;WV;False;False
Nelson Marshal's Office;MO;False;False
Lehighton Borough Police Department;PA;False;False
Thomas County Sheriff's Office;GA;False;False
Midland Borough Police Department;PA;False;False
Brashear City Marshal's Office;TX;False;False
St. Joseph Police Department;MO;False;False
Washington County Sheriff's Department;IL;False;False
Nashville Police Department;IL;False;False
Mineral County Sheriff's Office;WV;False;False
Iredell County Sheriff's Office;NC;False;False
Wilton Police Department;ND;False;False
Binghamton Police Department;NY;False;False
Batavia Marshal's Office;IA;False;False
Osaka Police Department;VA;False;False
Oakland County Sheriff's Office;MI;False;False
Conshohocken Borough Police Department;PA;False;False
Lincoln County Sheriff's Department;OK;False;False
Memphis Juvenile Court;TN;False;False
Branch County Sheriff's Office;MI;False;False
Marysville Police Department;MT;False;False
Love County Sheriff's Office;OK;False;False
